,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
69,26204,101,1.5,8387,0,4.18,0e704828-9ccd-480e-8056-3a2a8158df0f,69
12,26204,101,2.75,8495,71,2.56,88ff8e25-5b4f-453c-add2-298ef66c683c,12
17,26204,101,2.75,8363,74,3.75,94eac034-9d70-40c0-89d4-d9a030a03d26,17
21,26204,101,2.75,8424,62,6.59,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,21
31,26204,101,2.75,8532,37,5.47,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,31
36,26204,101,2.75,8500,1,2.97,8dc79a0d-b826-4ac2-8483-04346b06960d,36
37,26204,101,2.75,8579,7,3.93,215ead11-5650-429d-b541-0b107fbb996a,37
41,26204,101,2.75,8499,46,4.4,0bad25fa-4a38-4561-9d35-56f1108797cd,41
42,26204,101,2.75,8587,61,4.26,8fa1d226-bf98-4c72-8961-7121546d4a11,42
49,26204,101,2.75,8594,25,4.56,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,49
67,26204,101,2.75,8713,18,3.98,42a6675b-868f-488d-a671-17a04c97ab01,67
11,26204,101,4.0,8384,78,4.11,1d41f125-7386-42b4-8250-f6c540c627a8,11
13,26204,101,4.0,8546,62,3.92,50781782-fbf2-4226-a593-5173be906638,13
14,26204,101,4.0,8500,62,4.16,9f53cd68-f278-45d6-806a-74eeef55bbcc,14
19,26204,101,4.0,8527,44,6.54,0890b767-b394-4f89-aea1-c60cab7014af,19
24,26204,101,4.0,8452,56,5.46,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,24
26,26204,101,4.0,8484,45,4.49,1a1c3419-9320-46a3-8b48-10e9514c3e7d,26
32,26204,101,4.0,8469,75,3.21,70326c05-1133-4c5d-8a4c-3e71e0da8479,32
48,26204,101,4.0,8660,14,3.76,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,48
52,26204,101,4.0,8559,26,3.01,fb491605-8f46-43ab-ba62-bfd86d95e4d6,52
58,26204,101,4.0,8491,40,2.94,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,58
1,26204,101,5.25,8524,37,3.27,86e934a2-75ef-4084-a167-ce0ca737532d,1
7,26204,101,5.25,8690,78,7.76,39d4c0f1-9195-4761-98c6-457bad8a2291,7
8,26204,101,5.25,8378,74,3.92,2d3d47a2-03c8-4642-84ec-a8f67c64868c,8
9,26204,101,5.25,8490,94,3.3,384dc3de-9717-4531-83a1-683588fe1381,9
23,26204,101,5.25,8508,97,2.86,8b72023d-88b1-4615-b871-cac794edf1d9,23
38,26204,101,5.25,8529,81,3.55,0a4312a1-7156-4c68-9698-0f1495558bee,38
50,26204,101,5.25,8636,68,3.03,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,50
53,26204,101,5.25,8430,27,2.58,35ae5b09-f580-4922-91bd-f22c23175a47,53
63,26204,101,5.25,8421,40,3.75,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,63
65,26204,101,5.25,8494,36,4.34,27f4d7f8-d998-48b2-a3e4-f885f21c713d,65
15,26204,101,6.5,8598,61,3.44,2c174300-1111-477c-b605-e34e6031cd26,15
16,26204,101,6.5,8486,46,5.39,13e24563-ab7e-41df-adf6-e8e88b4d9e08,16
25,26204,101,6.5,8603,53,3.84,e2c787c5-5358-4a21-bb35-c422b37ef982,25
30,26204,101,6.5,8532,80,3.4,e3160d16-fe5e-4987-918b-0921ab937804,30
33,26204,101,6.5,8447,34,2.68,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,33
51,26204,101,6.5,8390,67,3.46,1827c058-6388-491a-b84c-d4d6c512039e,51
60,26204,101,6.5,8417,76,2.62,debe6245-13a4-4a31-b28a-e7b25ce8fa93,60
61,26204,101,6.5,8416,87,3.06,187f8493-9a30-43cc-a2bd-5d96f6d2263d,61
62,26204,101,6.5,8640,55,6.1,40860eea-1c44-4896-96b1-ee2d42a6c522,62
64,26204,101,6.5,8383,16,3.45,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,64
3,26204,101,7.75,8439,21,2.99,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,3
10,26204,101,7.75,8556,86,3.83,09060d5d-c3e1-451b-a3b5-4b2b567660ff,10
18,26204,101,7.75,8495,66,6.47,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,18
20,26204,101,7.75,8171,42,6.56,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,20
22,26204,101,7.75,7753,88,5.22,981d9d90-47c5-4443-a939-26060914c7e4,22
29,26204,101,7.75,8488,79,2.86,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,29
39,26204,101,7.75,8604,83,2.24,015f75aa-de90-4fdc-8657-d630f1963869,39
40,26204,101,7.75,8248,87,3.85,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,40
46,26204,101,7.75,8456,41,4.52,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,46
54,26204,101,7.75,8362,52,8.3,8845e64c-078b-4a3a-a732-1efe937de14a,54
0,26204,101,9.0,8803,85,5.9,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,0
2,26204,101,9.0,8497,46,4.49,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,2
4,26204,101,9.0,8309,10,4.36,abb20336-74c4-448b-a5f7-252c765a55f4,4
5,26204,101,9.0,8301,21,7.06,1be4605b-9f78-45d4-8eb0-87bdc69537e2,5
27,26204,101,9.0,8381,90,2.58,132133b4-5554-4500-9494-87f534100012,27
28,26204,101,9.0,8390,33,3.05,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,28
43,26204,101,9.0,8573,38,2.68,2abe0875-f8ff-4373-aad8-bca142211a09,43
45,26204,101,9.0,8379,58,3.9,87da47db-3d5c-48b2-b3f2-123123d766f0,45
56,26204,101,9.0,8541,10,2.43,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,56
59,26204,101,9.0,8648,97,3.81,a5228b86-ba0a-42f2-aa38-23b5369f0e56,59
5,26205,175,1.5,7967,38.0,3.7,95aaf072-b6be-4da4-9857-deaf20ab49f2,5
7,26205,175,1.5,7893,41.0,2.35,b3a507ff-2289-4ad3-8922-1a3d0532e154,7
11,26205,175,1.5,7941,9.0,2.67,50919f52-6a9c-4824-b24f-2f1aebd58e1b,11
13,26205,175,1.5,7914,26.0,2.65,1b1159fc-de2b-4ae5-a736-d98d8524a366,13
19,26205,175,1.5,8005,28.0,2.22,0e704828-9ccd-480e-8056-3a2a8158df0f,19
22,26205,175,1.5,7911,0.0,1.89,9d425f58-501f-43f3-955e-05126bd09bb5,22
36,26205,175,1.5,7961,79.0,6.38,1a8cf3c1-690b-449c-bb36-fd3b251837c1,36
47,26205,175,1.5,8013,0.0,2.53,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,47
60,26205,175,1.5,7913,18.0,3.6,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,60
69,26205,175,1.5,7935,16.0,2.96,1f6c6525-a740-48c2-8dfc-9c4fb520c630,69
2,26205,175,2.75,7924,57.0,3.2,8fa1d226-bf98-4c72-8961-7121546d4a11,2
8,26205,175,2.75,7923,39.0,1.9,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,8
17,26205,175,2.75,7912,23.0,3.87,59df47e5-696a-407f-aa33-94dab9b3e492,17
24,26205,175,2.75,7936,28.0,2.35,46c1720a-0af5-44e9-b008-09b89ef78bd9,24
34,26205,175,2.75,7959,14.0,4.68,c496efe1-6c3e-480d-856f-af132dbe7048,34
40,26205,175,2.75,7966,28.0,4.82,c49bbdbd-6e52-4da5-887c-72db9cec7d93,40
42,26205,175,2.75,7938,0.0,3.21,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,42
46,26205,175,2.75,7993,16.0,4.29,215ead11-5650-429d-b541-0b107fbb996a,46
49,26205,175,2.75,7967,29.0,6.11,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,49
55,26205,175,2.75,7986,20.0,4.2,112b96b3-6518-4053-ad9f-ff77320acc23,55
9,26205,175,4.0,7958,63.0,1.93,0890b767-b394-4f89-aea1-c60cab7014af,9
23,26205,175,4.0,7936,69.0,1.96,7413c064-c0e5-4104-89aa-79d64ef9d6d9,23
29,26205,175,4.0,7928,68.0,3.83,1a1c3419-9320-46a3-8b48-10e9514c3e7d,29
33,26205,175,4.0,7925,27.0,1.9,50781782-fbf2-4226-a593-5173be906638,33
38,26205,175,4.0,7974,30.0,2.79,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,38
44,26205,175,4.0,7989,69.0,2.85,48fe3ca9-b1df-491d-bef9-6d9c5edee227,44
45,26205,175,4.0,7935,72.0,6.36,1f7aa6f4-6516-4b90-8eeb-142b1437644b,45
51,26205,175,4.0,7951,18.0,4.18,68382d9c-6cc5-4669-84bf-c8058e3c1472,51
57,26205,175,4.0,7903,18.0,4.39,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,57
66,26205,175,4.0,7939,73.0,3.83,70326c05-1133-4c5d-8a4c-3e71e0da8479,66
1,26205,175,5.25,7953,55.0,1.95,384dc3de-9717-4531-83a1-683588fe1381,1
6,26205,175,5.25,7985,59.0,2.03,124d9b3a-acac-4627-93e0-f05b493598f3,6
12,26205,175,5.25,7985,79.0,2.8,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,12
16,26205,175,5.25,7956,65.0,6.39,39d4c0f1-9195-4761-98c6-457bad8a2291,16
20,26205,175,5.25,7937,27.0,2.23,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,20
48,26205,175,5.25,7893,32.0,1.81,86e934a2-75ef-4084-a167-ce0ca737532d,48
52,26205,175,5.25,7944,18.0,4.13,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,52
54,26205,175,5.25,7962,,,4cf04acf-6776-453a-a811-1c5e51c2ece4,54
62,26205,175,5.25,7944,83.0,2.13,35ae5b09-f580-4922-91bd-f22c23175a47,62
63,26205,175,5.25,7953,20.0,2.18,27f4d7f8-d998-48b2-a3e4-f885f21c713d,63
3,26205,175,6.5,7866,79.0,2.38,debe6245-13a4-4a31-b28a-e7b25ce8fa93,3
14,26205,175,6.5,7966,16.0,2.1,5456278f-d454-4194-af69-2784112cffb9,14
15,26205,175,6.5,7941,76.0,8.37,13e24563-ab7e-41df-adf6-e8e88b4d9e08,15
18,26205,175,6.5,7879,18.0,7.4,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,18
27,26205,175,6.5,7943,58.0,2.54,93e661c0-3f68-4205-9141-04164911b7e4,27
30,26205,175,6.5,7988,43.0,3.09,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,30
56,26205,175,6.5,7929,21.0,2.52,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,56
61,26205,175,6.5,7920,,,40860eea-1c44-4896-96b1-ee2d42a6c522,61
65,26205,175,6.5,7959,20.0,2.82,755a600e-d336-4f66-8771-52eed84faf02,65
68,26205,175,6.5,7828,77.0,3.55,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,68
4,26205,175,7.75,7878,65.0,4.64,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,4
28,26205,175,7.75,7904,83.0,3.9,8b590505-e40d-4ff8-802d-5430cc2802b6,28
32,26205,175,7.75,7913,100.0,2.77,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,32
39,26205,175,7.75,7790,31.0,5.39,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,39
41,26205,175,7.75,7798,30.0,2.02,534a6ddb-dbec-42ac-b559-3f4cbdd66423,41
43,26205,175,7.75,7853,0.0,2.88,085d7298-e568-4752-a909-8eecf82e3ebc,43
50,26205,175,7.75,7968,25.0,3.61,09060d5d-c3e1-451b-a3b5-4b2b567660ff,50
53,26205,175,7.75,7254,23.0,4.2,981d9d90-47c5-4443-a939-26060914c7e4,53
59,26205,175,7.75,7938,75.0,3.5,015f75aa-de90-4fdc-8657-d630f1963869,59
67,26205,175,7.75,7744,21.0,3.01,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,67
0,26205,175,9.0,7943,69.0,5.78,059f8cfb-52c8-47fd-8d26-b0fec58eafae,0
10,26205,175,9.0,7867,80.0,8.54,3322caf5-0aeb-4230-89db-c56b23e94819,10
21,26205,175,9.0,7842,100.0,2.1,132133b4-5554-4500-9494-87f534100012,21
25,26205,175,9.0,7848,100.0,2.18,87da47db-3d5c-48b2-b3f2-123123d766f0,25
26,26205,175,9.0,7943,100.0,2.14,6a57f963-5846-4eaa-a5d2-0e658499a4a9,26
31,26205,175,9.0,7944,100.0,3.07,a5228b86-ba0a-42f2-aa38-23b5369f0e56,31
35,26205,175,9.0,7970,73.0,3.99,16718611-6bca-4e79-8071-94d68c181ba1,35
37,26205,175,9.0,7941,89.0,4.09,9f7e489f-4076-4332-b57e-13a42d4c75fd,37
58,26205,175,9.0,7973,71.0,3.54,2abe0875-f8ff-4373-aad8-bca142211a09,58
64,26205,175,9.0,7784,20.0,7.0,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,64
0,26206,435,1.5,8201,11,4.38,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,0
14,26206,435,1.5,8083,8,3.31,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,14
17,26206,435,1.5,7989,0,2.11,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,17
25,26206,435,1.5,8032,3,2.64,95aaf072-b6be-4da4-9857-deaf20ab49f2,25
30,26206,435,1.5,8038,19,2.29,9d425f58-501f-43f3-955e-05126bd09bb5,30
31,26206,435,1.5,8009,11,2.58,1f6c6525-a740-48c2-8dfc-9c4fb520c630,31
46,26206,435,1.5,8046,7,2.49,1a8cf3c1-690b-449c-bb36-fd3b251837c1,46
60,26206,435,1.5,8046,22,2.72,15dfbaca-4429-4c18-90f4-8d4804129e6f,60
62,26206,435,1.5,8052,9,2.51,7e595f18-f375-4ca5-b922-61b8d693804d,62
64,26206,435,1.5,8031,17,2.43,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,64
8,26206,435,2.75,8066,10,2.52,4a2adf87-0f15-4bc0-9837-899addfb179c,8
20,26206,435,2.75,8039,16,2.77,c496efe1-6c3e-480d-856f-af132dbe7048,20
28,26206,435,2.75,8046,33,2.82,46c1720a-0af5-44e9-b008-09b89ef78bd9,28
29,26206,435,2.75,8045,10,2.96,32110051-52cf-4952-a6e5-4c5fe75760b7,29
32,26206,435,2.75,8072,14,2.3,3fd185a3-34a1-4f1a-9d01-aee3deee3988,32
37,26206,435,2.75,8013,21,2.4,94eac034-9d70-40c0-89d4-d9a030a03d26,37
44,26206,435,2.75,8005,0,1.86,0bad25fa-4a38-4561-9d35-56f1108797cd,44
53,26206,435,2.75,8013,18,2.62,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,53
57,26206,435,2.75,8074,8,2.28,88ff8e25-5b4f-453c-add2-298ef66c683c,57
65,26206,435,2.75,8094,6,1.65,215ead11-5650-429d-b541-0b107fbb996a,65
10,26206,435,4.0,8036,17,3.72,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,10
15,26206,435,4.0,8078,70,2.32,7413c064-c0e5-4104-89aa-79d64ef9d6d9,15
16,26206,435,4.0,8016,19,2.37,50781782-fbf2-4226-a593-5173be906638,16
18,26206,435,4.0,8011,20,2.5,70326c05-1133-4c5d-8a4c-3e71e0da8479,18
26,26206,435,4.0,8009,21,2.22,48fe3ca9-b1df-491d-bef9-6d9c5edee227,26
35,26206,435,4.0,8032,19,2.41,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,35
36,26206,435,4.0,8071,18,2.37,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,36
38,26206,435,4.0,8040,18,2.94,68382d9c-6cc5-4669-84bf-c8058e3c1472,38
47,26206,435,4.0,8032,15,2.89,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,47
48,26206,435,4.0,8098,35,2.7,114b2369-dce5-4979-8319-c64c85175e6a,48
4,26206,435,5.25,7949,25,3.39,46786fd0-ca59-4ffa-a772-fe489fdbd94c,4
23,26206,435,5.25,8069,64,2.28,27f4d7f8-d998-48b2-a3e4-f885f21c713d,23
27,26206,435,5.25,8010,27,2.48,8a889364-bfa4-42f7-8d4c-ee7478ea863c,27
40,26206,435,5.25,8036,44,1.9,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,40
43,26206,435,5.25,8053,34,2.11,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,43
49,26206,435,5.25,8029,40,2.87,5f5a825b-b433-4986-b5d6-5239eb407d32,49
50,26206,435,5.25,8090,66,2.1,4cf04acf-6776-453a-a811-1c5e51c2ece4,50
61,26206,435,5.25,8012,44,2.27,8b72023d-88b1-4615-b871-cac794edf1d9,61
67,26206,435,5.25,8008,71,1.83,86e934a2-75ef-4084-a167-ce0ca737532d,67
69,26206,435,5.25,8013,54,2.62,39d4c0f1-9195-4761-98c6-457bad8a2291,69
2,26206,435,6.5,8001,12,4.11,e3160d16-fe5e-4987-918b-0921ab937804,2
7,26206,435,6.5,8053,35,3.75,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,7
11,26206,435,6.5,7898,30,2.26,e2c787c5-5358-4a21-bb35-c422b37ef982,11
21,26206,435,6.5,8070,37,2.28,93e661c0-3f68-4205-9141-04164911b7e4,21
22,26206,435,6.5,7985,77,2.88,debe6245-13a4-4a31-b28a-e7b25ce8fa93,22
24,26206,435,6.5,8033,27,2.67,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,24
58,26206,435,6.5,8050,59,2.46,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,58
59,26206,435,6.5,8016,57,2.55,40860eea-1c44-4896-96b1-ee2d42a6c522,59
63,26206,435,6.5,7946,65,2.26,1827c058-6388-491a-b84c-d4d6c512039e,63
66,26206,435,6.5,7985,62,1.48,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,66
3,26206,435,7.75,7988,35,3.28,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,3
6,26206,435,7.75,7965,36,2.77,8845e64c-078b-4a3a-a732-1efe937de14a,6
9,26206,435,7.75,7988,43,2.67,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,9
13,26206,435,7.75,7965,69,2.67,7f445daf-d952-4bf3-b733-def683994895,13
19,26206,435,7.75,7986,83,2.8,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,19
34,26206,435,7.75,7959,83,2.1,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,34
39,26206,435,7.75,8004,28,2.18,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,39
41,26206,435,7.75,7824,87,2.33,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,41
42,26206,435,7.75,7351,42,2.35,981d9d90-47c5-4443-a939-26060914c7e4,42
55,26206,435,7.75,7886,58,2.29,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,55
1,26206,435,9.0,8095,79,3.24,1be4605b-9f78-45d4-8eb0-87bdc69537e2,1
5,26206,435,9.0,8063,62,3.33,a5228b86-ba0a-42f2-aa38-23b5369f0e56,5
12,26206,435,9.0,8026,58,2.01,16718611-6bca-4e79-8071-94d68c181ba1,12
33,26206,435,9.0,8021,83,2.2,7d40f846-95bc-4c08-b7a1-b4a410852b77,33
45,26206,435,9.0,7953,76,2.05,132133b4-5554-4500-9494-87f534100012,45
51,26206,435,9.0,7962,74,2.33,87da47db-3d5c-48b2-b3f2-123123d766f0,51
52,26206,435,9.0,8070,74,1.97,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,52
54,26206,435,9.0,8092,75,3.8,2abe0875-f8ff-4373-aad8-bca142211a09,54
56,26206,435,9.0,8050,66,2.35,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,56
68,26206,435,9.0,8071,70,2.18,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,68
10,26207,148,1.5,8043,11,2.14,38ad4b16-44e2-4e52-8d02-b23eca73a48d,10
16,26207,148,1.5,8010,6,1.59,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,16
17,26207,148,1.5,7955,2,2.45,1b1159fc-de2b-4ae5-a736-d98d8524a366,17
22,26207,148,1.5,7968,17,1.92,15dfbaca-4429-4c18-90f4-8d4804129e6f,22
26,26207,148,1.5,7985,6,2.79,7e595f18-f375-4ca5-b922-61b8d693804d,26
27,26207,148,1.5,8058,16,2.52,e838dadb-c02f-4273-ae93-210720dcd06c,27
45,26207,148,1.5,8038,5,1.66,1a8cf3c1-690b-449c-bb36-fd3b251837c1,45
58,26207,148,1.5,7967,11,2.93,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,58
62,26207,148,1.5,8011,20,2.83,95aaf072-b6be-4da4-9857-deaf20ab49f2,62
67,26207,148,1.5,8048,20,1.91,50919f52-6a9c-4824-b24f-2f1aebd58e1b,67
2,26207,148,2.75,8038,22,1.54,4a2adf87-0f15-4bc0-9837-899addfb179c,2
13,26207,148,2.75,8041,26,1.64,c49bbdbd-6e52-4da5-887c-72db9cec7d93,13
14,26207,148,2.75,8051,14,2.08,88ff8e25-5b4f-453c-add2-298ef66c683c,14
20,26207,148,2.75,8022,21,2.32,8dc79a0d-b826-4ac2-8483-04346b06960d,20
31,26207,148,2.75,8021,12,2.44,112b96b3-6518-4053-ad9f-ff77320acc23,31
37,26207,148,2.75,7994,10,1.56,32110051-52cf-4952-a6e5-4c5fe75760b7,37
42,26207,148,2.75,8022,36,2.51,8fa1d226-bf98-4c72-8961-7121546d4a11,42
49,26207,148,2.75,7977,5,2.02,59df47e5-696a-407f-aa33-94dab9b3e492,49
60,26207,148,2.75,8048,4,1.46,c496efe1-6c3e-480d-856f-af132dbe7048,60
63,26207,148,2.75,7990,38,3.51,0bad25fa-4a38-4561-9d35-56f1108797cd,63
0,26207,148,4.0,8082,28,1.96,70326c05-1133-4c5d-8a4c-3e71e0da8479,0
4,26207,148,4.0,8003,33,1.68,9f53cd68-f278-45d6-806a-74eeef55bbcc,4
5,26207,148,4.0,8050,44,1.88,68382d9c-6cc5-4669-84bf-c8058e3c1472,5
9,26207,148,4.0,8007,32,2.54,7413c064-c0e5-4104-89aa-79d64ef9d6d9,9
15,26207,148,4.0,7975,31,1.73,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,15
19,26207,148,4.0,8036,58,2.28,fb491605-8f46-43ab-ba62-bfd86d95e4d6,19
25,26207,148,4.0,8022,44,2.08,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,25
40,26207,148,4.0,8014,25,1.36,1a1c3419-9320-46a3-8b48-10e9514c3e7d,40
52,26207,148,4.0,8008,20,1.38,1f7aa6f4-6516-4b90-8eeb-142b1437644b,52
54,26207,148,4.0,8027,25,1.61,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,54
3,26207,148,5.25,8051,38,2.28,27f4d7f8-d998-48b2-a3e4-f885f21c713d,3
7,26207,148,5.25,8029,60,2.64,8a889364-bfa4-42f7-8d4c-ee7478ea863c,7
24,26207,148,5.25,7878,59,2.34,46786fd0-ca59-4ffa-a772-fe489fdbd94c,24
28,26207,148,5.25,8046,38,2.65,2ef99e5f-bc49-429b-b086-41ed4571b58a,28
32,26207,148,5.25,8002,27,2.78,8e0deaa9-1ac5-4e69-817a-3204f157f360,32
34,26207,148,5.25,7960,28,1.34,0a4312a1-7156-4c68-9698-0f1495558bee,34
38,26207,148,5.25,8021,27,1.83,39d4c0f1-9195-4761-98c6-457bad8a2291,38
46,26207,148,5.25,8030,41,1.76,4cf04acf-6776-453a-a811-1c5e51c2ece4,46
53,26207,148,5.25,7991,33,1.59,2d3d47a2-03c8-4642-84ec-a8f67c64868c,53
65,26207,148,5.25,8036,64,1.54,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,65
8,26207,148,6.5,7985,65,2.34,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,8
33,26207,148,6.5,7997,22,2.02,e3160d16-fe5e-4987-918b-0921ab937804,33
41,26207,148,6.5,7939,38,1.25,1827c058-6388-491a-b84c-d4d6c512039e,41
43,26207,148,6.5,8030,28,1.34,755a600e-d336-4f66-8771-52eed84faf02,43
44,26207,148,6.5,8031,43,1.54,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,44
47,26207,148,6.5,8025,31,2.24,13e24563-ab7e-41df-adf6-e8e88b4d9e08,47
57,26207,148,6.5,7918,63,1.63,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,57
59,26207,148,6.5,8018,34,1.54,2c174300-1111-477c-b605-e34e6031cd26,59
68,26207,148,6.5,8003,40,1.67,8bee64f6-a3cb-48f4-be48-142b9065f5d7,68
69,26207,148,6.5,7996,59,1.05,93e661c0-3f68-4205-9141-04164911b7e4,69
1,26207,148,7.75,7939,38,2.14,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,1
11,26207,148,7.75,7939,72,1.16,8845e64c-078b-4a3a-a732-1efe937de14a,11
18,26207,148,7.75,7929,45,2.12,085d7298-e568-4752-a909-8eecf82e3ebc,18
21,26207,148,7.75,7876,69,2.79,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,21
29,26207,148,7.75,7964,76,1.88,7f445daf-d952-4bf3-b733-def683994895,29
30,26207,148,7.75,7938,68,2.67,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,30
51,26207,148,7.75,7843,58,1.19,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,51
56,26207,148,7.75,7896,61,1.84,534a6ddb-dbec-42ac-b559-3f4cbdd66423,56
61,26207,148,7.75,7806,65,1.64,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,61
66,26207,148,7.75,7997,75,1.45,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,66
6,26207,148,9.0,7980,71,1.85,3322caf5-0aeb-4230-89db-c56b23e94819,6
12,26207,148,9.0,8049,77,1.75,8649b489-429a-4894-9c74-827e94f04566,12
23,26207,148,9.0,8047,77,1.75,a5228b86-ba0a-42f2-aa38-23b5369f0e56,23
35,26207,148,9.0,8037,61,2.74,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,35
36,26207,148,9.0,7890,39,3.63,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,36
39,26207,148,9.0,7986,68,1.41,059f8cfb-52c8-47fd-8d26-b0fec58eafae,39
48,26207,148,9.0,8038,59,1.42,9301277e-6b35-4aa7-bd52-4f56ae0f029b,48
50,26207,148,9.0,7926,45,1.1,87da47db-3d5c-48b2-b3f2-123123d766f0,50
55,26207,148,9.0,8042,74,2.14,2abe0875-f8ff-4373-aad8-bca142211a09,55
64,26207,148,9.0,8027,77,1.42,7d40f846-95bc-4c08-b7a1-b4a410852b77,64
0,26208,284,1.5,8167,17,3.57,8ed7c0fc-1490-4e35-a000-7f7357a0772a,0
13,26208,284,1.5,8008,11,1.94,15dfbaca-4429-4c18-90f4-8d4804129e6f,13
14,26208,284,1.5,8129,21,1.86,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,14
37,26208,284,1.5,8039,3,2.43,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,37
44,26208,284,1.5,8033,4,2.19,50919f52-6a9c-4824-b24f-2f1aebd58e1b,44
46,26208,284,1.5,8051,8,1.83,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,46
50,26208,284,1.5,8002,6,2.05,9d425f58-501f-43f3-955e-05126bd09bb5,50
62,26208,284,1.5,7994,21,2.03,b3a507ff-2289-4ad3-8922-1a3d0532e154,62
64,26208,284,1.5,8044,10,1.67,e4bc0778-6eb7-4065-bf77-a9b6e293735f,64
66,26208,284,1.5,8055,12,2.03,1a8cf3c1-690b-449c-bb36-fd3b251837c1,66
