,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
15,26080,,5.25,8058,18.0,3.42,86e934a2-75ef-4084-a167-ce0ca737532d,15
24,26080,,5.25,8092,36.0,2.45,2d3d47a2-03c8-4642-84ec-a8f67c64868c,24
27,26080,,5.25,7944,46.0,5.0,46786fd0-ca59-4ffa-a772-fe489fdbd94c,27
39,26080,,5.25,8005,43.0,5.24,0a4312a1-7156-4c68-9698-0f1495558bee,39
41,26080,,5.25,8062,47.0,4.64,4cf04acf-6776-453a-a811-1c5e51c2ece4,41
68,26080,,5.25,8074,41.0,4.27,8e0deaa9-1ac5-4e69-817a-3204f157f360,68
69,26080,,5.25,8168,53.0,1.57,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,69
4,26080,,6.5,8017,83.0,3.04,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,4
6,26080,,6.5,8013,,,e2c787c5-5358-4a21-bb35-c422b37ef982,6
11,26080,,6.5,8069,46.0,3.41,93e661c0-3f68-4205-9141-04164911b7e4,11
22,26080,,6.5,8134,59.0,2.23,187f8493-9a30-43cc-a2bd-5d96f6d2263d,22
26,26080,,6.5,8208,51.0,1.82,755a600e-d336-4f66-8771-52eed84faf02,26
28,26080,,6.5,8121,41.0,3.22,e3160d16-fe5e-4987-918b-0921ab937804,28
48,26080,,6.5,8082,63.0,2.9,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,48
57,26080,,6.5,8125,63.0,3.88,5456278f-d454-4194-af69-2784112cffb9,57
60,26080,,6.5,8012,75.0,6.02,1827c058-6388-491a-b84c-d4d6c512039e,60
65,26080,,6.5,8130,63.0,2.96,13e24563-ab7e-41df-adf6-e8e88b4d9e08,65
5,26080,,7.75,8121,89.0,1.64,09060d5d-c3e1-451b-a3b5-4b2b567660ff,5
9,26080,,7.75,8072,77.0,2.16,5a652d01-49a0-4b52-a54c-51c21b53e0fe,9
14,26080,,7.75,8073,61.0,2.81,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,14
16,26080,,7.75,7883,51.0,2.74,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,16
20,26080,,7.75,8110,58.0,2.18,8b590505-e40d-4ff8-802d-5430cc2802b6,20
25,26080,,7.75,8069,70.0,2.7,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,25
29,26080,,7.75,7924,86.0,3.16,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,29
34,26080,,7.75,7899,46.0,2.99,65eed33d-db39-4b87-b8a4-de20693d3821,34
37,26080,,7.75,7983,29.0,2.98,534a6ddb-dbec-42ac-b559-3f4cbdd66423,37
47,26080,,7.75,7407,72.0,1.4,981d9d90-47c5-4443-a939-26060914c7e4,47
3,26080,,9.0,8175,100.0,2.3,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,3
17,26080,,9.0,8149,67.0,5.46,9301277e-6b35-4aa7-bd52-4f56ae0f029b,17
18,26080,,9.0,8165,51.0,4.49,3322caf5-0aeb-4230-89db-c56b23e94819,18
31,26080,,9.0,8074,62.0,1.79,2abe0875-f8ff-4373-aad8-bca142211a09,31
50,26080,,9.0,8061,46.0,2.36,1be4605b-9f78-45d4-8eb0-87bdc69537e2,50
51,26080,,9.0,7659,47.0,2.97,8e6be05b-c10c-43db-b062-a559f5033312,51
52,26080,,9.0,8064,52.0,2.16,16718611-6bca-4e79-8071-94d68c181ba1,52
54,26080,,9.0,7969,61.0,2.26,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,54
63,26080,,9.0,8110,89.0,2.38,059f8cfb-52c8-47fd-8d26-b0fec58eafae,63
64,26080,,9.0,8184,96.0,2.5,a5228b86-ba0a-42f2-aa38-23b5369f0e56,64
2,26081,,1.5,8041,42.0,2.25,9d425f58-501f-43f3-955e-05126bd09bb5,2
5,26081,,1.5,8060,37.0,1.92,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,5
6,26081,,1.5,8123,31.0,2.06,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,6
14,26081,,1.5,8097,26.0,3.53,8ed7c0fc-1490-4e35-a000-7f7357a0772a,14
16,26081,,1.5,8037,19.0,2.72,7e595f18-f375-4ca5-b922-61b8d693804d,16
21,26081,,1.5,8062,30.0,2.99,e4bc0778-6eb7-4065-bf77-a9b6e293735f,21
31,26081,,1.5,7965,26.0,2.29,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,31
33,26081,,1.5,8054,36.0,3.13,1a8cf3c1-690b-449c-bb36-fd3b251837c1,33
39,26081,,1.5,7989,27.0,1.86,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,39
41,26081,,1.5,7965,35.0,2.22,b3a507ff-2289-4ad3-8922-1a3d0532e154,41
3,26081,,2.75,8089,40.0,1.89,215ead11-5650-429d-b541-0b107fbb996a,3
11,26081,,2.75,7985,19.0,1.79,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,11
26,26081,,2.75,8069,33.0,2.24,88ff8e25-5b4f-453c-add2-298ef66c683c,26
27,26081,,2.75,8104,31.0,1.99,42a6675b-868f-488d-a671-17a04c97ab01,27
43,26081,,2.75,8024,26.0,2.22,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,43
47,26081,,2.75,8002,37.0,3.94,59df47e5-696a-407f-aa33-94dab9b3e492,47
48,26081,,2.75,8093,34.0,3.89,c496efe1-6c3e-480d-856f-af132dbe7048,48
55,26081,,2.75,8045,24.0,4.6,4a2adf87-0f15-4bc0-9837-899addfb179c,55
57,26081,,2.75,8043,73.0,6.04,8dc79a0d-b826-4ac2-8483-04346b06960d,57
58,26081,,2.75,8112,65.0,1.77,46c1720a-0af5-44e9-b008-09b89ef78bd9,58
0,26081,,4.0,8186,31.0,2.28,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,0
1,26081,,4.0,8075,41.0,2.56,48fe3ca9-b1df-491d-bef9-6d9c5edee227,1
4,26081,,4.0,8094,40.0,2.24,0890b767-b394-4f89-aea1-c60cab7014af,4
9,26081,,4.0,8066,36.0,2.84,1d41f125-7386-42b4-8250-f6c540c627a8,9
15,26081,,4.0,8067,36.0,2.19,68382d9c-6cc5-4669-84bf-c8058e3c1472,15
18,26081,,4.0,8085,44.0,4.17,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,18
40,26081,,4.0,8049,30.0,5.12,9f53cd68-f278-45d6-806a-74eeef55bbcc,40
49,26081,,4.0,8034,44.0,3.38,1a1c3419-9320-46a3-8b48-10e9514c3e7d,49
60,26081,,4.0,8119,60.0,3.46,7413c064-c0e5-4104-89aa-79d64ef9d6d9,60
63,26081,,4.0,8068,29.0,4.82,50781782-fbf2-4226-a593-5173be906638,63
8,26081,,5.25,8070,59.0,2.65,27f4d7f8-d998-48b2-a3e4-f885f21c713d,8
10,26081,,5.25,8046,43.0,2.56,2d3d47a2-03c8-4642-84ec-a8f67c64868c,10
12,26081,,5.25,8093,64.0,2.28,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,12
13,26081,,5.25,8045,59.0,1.44,35ae5b09-f580-4922-91bd-f22c23175a47,13
19,26081,,5.25,8056,39.0,3.44,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,19
20,26081,,5.25,8039,33.0,5.03,4cf04acf-6776-453a-a811-1c5e51c2ece4,20
29,26081,,5.25,8071,59.0,2.81,8a889364-bfa4-42f7-8d4c-ee7478ea863c,29
51,26081,,5.25,8043,,,384dc3de-9717-4531-83a1-683588fe1381,51
52,26081,,5.25,8118,81.0,6.94,5f5a825b-b433-4986-b5d6-5239eb407d32,52
65,26081,,5.25,8062,73.0,2.55,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,65
22,26081,,6.5,8078,38.0,3.67,755a600e-d336-4f66-8771-52eed84faf02,22
28,26081,,6.5,7985,31.0,1.91,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,28
34,26081,,6.5,8060,32.0,5.66,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,34
42,26081,,6.5,8020,80.0,2.19,2c174300-1111-477c-b605-e34e6031cd26,42
53,26081,,6.5,8101,85.0,2.36,40860eea-1c44-4896-96b1-ee2d42a6c522,53
54,26081,,6.5,8038,27.0,2.85,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,54
59,26081,,6.5,8035,65.0,3.44,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,59
61,26081,,6.5,8000,72.0,1.56,debe6245-13a4-4a31-b28a-e7b25ce8fa93,61
62,26081,,6.5,8066,29.0,2.29,13e24563-ab7e-41df-adf6-e8e88b4d9e08,62
69,26081,,6.5,8047,60.0,2.53,93e661c0-3f68-4205-9141-04164911b7e4,69
7,26081,,7.75,8022,78.0,1.15,8b590505-e40d-4ff8-802d-5430cc2802b6,7
17,26081,,7.75,7945,59.0,2.33,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,17
23,26081,,7.75,7993,66.0,3.19,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,23
25,26081,,7.75,7982,72.0,2.07,534a6ddb-dbec-42ac-b559-3f4cbdd66423,25
32,26081,,7.75,7861,66.0,2.2,65eed33d-db39-4b87-b8a4-de20693d3821,32
38,26081,,7.75,7922,70.0,2.92,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,38
64,26081,,7.75,7365,52.0,2.66,981d9d90-47c5-4443-a939-26060914c7e4,64
66,26081,,7.75,7940,64.0,4.22,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,66
67,26081,,7.75,7966,39.0,3.99,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,67
68,26081,,7.75,7958,77.0,1.86,8845e64c-078b-4a3a-a732-1efe937de14a,68
24,26081,,9.0,8057,35.0,9.38,16718611-6bca-4e79-8071-94d68c181ba1,24
30,26081,,9.0,8070,85.0,1.97,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,30
35,26081,,9.0,8061,84.0,2.23,3322caf5-0aeb-4230-89db-c56b23e94819,35
36,26081,,9.0,8005,78.0,2.17,91327185-f59e-4ae7-a000-fd66526bab82,36
37,26081,,9.0,8030,77.0,2.97,8649b489-429a-4894-9c74-827e94f04566,37
44,26081,,9.0,8017,62.0,2.33,6a57f963-5846-4eaa-a5d2-0e658499a4a9,44
45,26081,,9.0,7961,68.0,2.85,87da47db-3d5c-48b2-b3f2-123123d766f0,45
46,26081,,9.0,8085,68.0,4.01,2abe0875-f8ff-4373-aad8-bca142211a09,46
50,26081,,9.0,7914,,,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,50
56,26081,,9.0,8141,82.0,2.29,9301277e-6b35-4aa7-bd52-4f56ae0f029b,56
10,26082,,1.5,8073,8.0,2.02,0e704828-9ccd-480e-8056-3a2a8158df0f,10
12,26082,,1.5,8102,15.0,2.07,50919f52-6a9c-4824-b24f-2f1aebd58e1b,12
17,26082,,1.5,7970,27.0,1.97,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,17
18,26082,,1.5,8038,34.0,1.59,e4bc0778-6eb7-4065-bf77-a9b6e293735f,18
20,26082,,1.5,8055,39.0,3.46,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,20
24,26082,,1.5,8085,33.0,3.04,1a8cf3c1-690b-449c-bb36-fd3b251837c1,24
25,26082,,1.5,8164,27.0,4.28,95aaf072-b6be-4da4-9857-deaf20ab49f2,25
26,26082,,1.5,8168,62.0,2.12,38ad4b16-44e2-4e52-8d02-b23eca73a48d,26
36,26082,,1.5,8039,26.0,2.86,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,36
67,26082,,1.5,8098,18.0,1.94,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,67
2,26082,,2.75,8038,34.0,2.81,c49bbdbd-6e52-4da5-887c-72db9cec7d93,2
3,26082,,2.75,8091,31.0,2.86,112b96b3-6518-4053-ad9f-ff77320acc23,3
4,26082,,2.75,7962,33.0,1.64,59df47e5-696a-407f-aa33-94dab9b3e492,4
15,26082,,2.75,8115,56.0,2.78,0bad25fa-4a38-4561-9d35-56f1108797cd,15
30,26082,,2.75,8065,41.0,7.67,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,30
35,26082,,2.75,8044,31.0,2.74,94eac034-9d70-40c0-89d4-d9a030a03d26,35
37,26082,,2.75,8066,69.0,5.55,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,37
39,26082,,2.75,8145,37.0,1.96,42a6675b-868f-488d-a671-17a04c97ab01,39
44,26082,,2.75,8046,54.0,2.23,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,44
52,26082,,2.75,7992,31.0,3.67,32110051-52cf-4952-a6e5-4c5fe75760b7,52
0,26082,,4.0,8069,31.0,4.63,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,0
19,26082,,4.0,7993,46.0,3.82,fb491605-8f46-43ab-ba62-bfd86d95e4d6,19
31,26082,,4.0,7983,45.0,3.0,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,31
38,26082,,4.0,8113,41.0,5.07,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,38
43,26082,,4.0,8087,47.0,1.9,50781782-fbf2-4226-a593-5173be906638,43
50,26082,,4.0,8071,72.0,2.32,114b2369-dce5-4979-8319-c64c85175e6a,50
54,26082,,4.0,8102,71.0,2.75,0890b767-b394-4f89-aea1-c60cab7014af,54
55,26082,,4.0,8153,60.0,8.88,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,55
64,26082,,4.0,8064,47.0,2.42,9f53cd68-f278-45d6-806a-74eeef55bbcc,64
65,26082,,4.0,7989,61.0,1.84,70326c05-1133-4c5d-8a4c-3e71e0da8479,65
13,26082,,5.25,8018,71.0,1.6,39d4c0f1-9195-4761-98c6-457bad8a2291,13
14,26082,,5.25,8060,62.0,3.31,35ae5b09-f580-4922-91bd-f22c23175a47,14
21,26082,,5.25,8035,41.0,3.62,82cc23d1-ba4b-48c5-995a-a30d865ea249,21
23,26082,,5.25,8040,61.0,2.28,384dc3de-9717-4531-83a1-683588fe1381,23
28,26082,,5.25,8087,70.0,2.51,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,28
41,26082,,5.25,8050,54.0,1.92,2d3d47a2-03c8-4642-84ec-a8f67c64868c,41
49,26082,,5.25,7999,72.0,2.09,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,49
59,26082,,5.25,8005,25.0,2.58,8a889364-bfa4-42f7-8d4c-ee7478ea863c,59
60,26082,,5.25,8064,75.0,2.39,8e0deaa9-1ac5-4e69-817a-3204f157f360,60
62,26082,,5.25,7957,62.0,1.9,0a4312a1-7156-4c68-9698-0f1495558bee,62
9,26082,,6.5,8144,46.0,1.74,d98f2d5f-eb3b-4ebd-b714-878343382f2a,9
11,26082,,6.5,7977,40.0,1.59,e2c787c5-5358-4a21-bb35-c422b37ef982,11
22,26082,,6.5,8160,65.0,4.29,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,22
27,26082,,6.5,8040,68.0,2.56,755a600e-d336-4f66-8771-52eed84faf02,27
29,26082,,6.5,8065,68.0,1.95,40860eea-1c44-4896-96b1-ee2d42a6c522,29
34,26082,,6.5,8076,62.0,1.89,2c174300-1111-477c-b605-e34e6031cd26,34
40,26082,,6.5,7922,65.0,1.95,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,40
45,26082,,6.5,8027,67.0,1.74,93e661c0-3f68-4205-9141-04164911b7e4,45
58,26082,,6.5,7978,72.0,2.75,d80f638e-7e4b-4e80-bc19-a4b764fd7614,58
63,26082,,6.5,8029,67.0,1.98,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,63
16,26082,,7.75,7961,80.0,2.22,085d7298-e568-4752-a909-8eecf82e3ebc,16
33,26082,,7.75,7835,,,65eed33d-db39-4b87-b8a4-de20693d3821,33
42,26082,,7.75,8032,80.0,2.16,015f75aa-de90-4fdc-8657-d630f1963869,42
46,26082,,7.75,8003,,,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,46
47,26082,,7.75,7979,78.0,3.19,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,47
51,26082,,7.75,7942,97.0,1.74,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,51
53,26082,,7.75,8060,68.0,2.23,8845e64c-078b-4a3a-a732-1efe937de14a,53
61,26082,,7.75,7326,72.0,2.2,981d9d90-47c5-4443-a939-26060914c7e4,61
66,26082,,7.75,8044,77.0,2.22,09060d5d-c3e1-451b-a3b5-4b2b567660ff,66
68,26082,,7.75,7926,69.0,1.84,7f445daf-d952-4bf3-b733-def683994895,68
1,26082,,9.0,8149,68.0,2.0,a5228b86-ba0a-42f2-aa38-23b5369f0e56,1
5,26082,,9.0,7963,84.0,1.51,87da47db-3d5c-48b2-b3f2-123123d766f0,5
6,26082,,9.0,8051,78.0,9.35,8649b489-429a-4894-9c74-827e94f04566,6
7,26082,,9.0,8162,66.0,2.51,2abe0875-f8ff-4373-aad8-bca142211a09,7
8,26082,,9.0,7990,62.0,3.28,9f7e489f-4076-4332-b57e-13a42d4c75fd,8
32,26082,,9.0,8052,70.0,2.15,7d40f846-95bc-4c08-b7a1-b4a410852b77,32
48,26082,,9.0,8010,76.0,2.32,91327185-f59e-4ae7-a000-fd66526bab82,48
56,26082,,9.0,8135,76.0,4.78,059f8cfb-52c8-47fd-8d26-b0fec58eafae,56
57,26082,,9.0,8068,19.0,3.18,1be4605b-9f78-45d4-8eb0-87bdc69537e2,57
69,26082,,9.0,8019,69.0,1.84,6a57f963-5846-4eaa-a5d2-0e658499a4a9,69
9,26083,,1.5,8041,26.0,2.16,e838dadb-c02f-4273-ae93-210720dcd06c,9
21,26083,,1.5,7986,19.0,1.69,15dfbaca-4429-4c18-90f4-8d4804129e6f,21
23,26083,,1.5,8059,24.0,1.2,8ed7c0fc-1490-4e35-a000-7f7357a0772a,23
35,26083,,1.5,8035,32.0,1.1,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,35
36,26083,,1.5,7985,23.0,0.99,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,36
50,26083,,1.5,7986,25.0,1.46,1b1159fc-de2b-4ae5-a736-d98d8524a366,50
52,26083,,1.5,8044,29.0,1.19,e4bc0778-6eb7-4065-bf77-a9b6e293735f,52
59,26083,,1.5,8004,31.0,0.97,9d425f58-501f-43f3-955e-05126bd09bb5,59
61,26083,,1.5,8008,23.0,1.67,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,61
69,26083,,1.5,8091,21.0,1.03,50919f52-6a9c-4824-b24f-2f1aebd58e1b,69
6,26083,,2.75,8059,29.0,1.97,42a6675b-868f-488d-a671-17a04c97ab01,6
12,26083,,2.75,8012,23.0,1.74,32110051-52cf-4952-a6e5-4c5fe75760b7,12
13,26083,,2.75,7972,37.0,1.2,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,13
24,26083,,2.75,8074,27.0,1.01,215ead11-5650-429d-b541-0b107fbb996a,24
28,26083,,2.75,8037,33.0,1.33,c49bbdbd-6e52-4da5-887c-72db9cec7d93,28
42,26083,,2.75,8019,33.0,1.54,8dc79a0d-b826-4ac2-8483-04346b06960d,42
44,26083,,2.75,8052,26.0,1.36,4a2adf87-0f15-4bc0-9837-899addfb179c,44
58,26083,,2.75,7997,39.0,1.98,0bad25fa-4a38-4561-9d35-56f1108797cd,58
60,26083,,2.75,8006,29.0,1.36,94eac034-9d70-40c0-89d4-d9a030a03d26,60
67,26083,,2.75,8006,27.0,1.1,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,67
1,26083,,4.0,8031,52.0,1.48,fb491605-8f46-43ab-ba62-bfd86d95e4d6,1
3,26083,,4.0,8045,42.0,1.23,50781782-fbf2-4226-a593-5173be906638,3
15,26083,,4.0,8083,44.0,1.7,114b2369-dce5-4979-8319-c64c85175e6a,15
18,26083,,4.0,8006,42.0,2.23,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,18
49,26083,,4.0,8032,36.0,1.11,83dec58f-0765-4ddc-b785-670d8025c467,49
51,26083,,4.0,8080,38.0,1.58,0890b767-b394-4f89-aea1-c60cab7014af,51
62,26083,,4.0,8037,41.0,1.66,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,62
63,26083,,4.0,8036,51.0,2.82,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,63
66,26083,,4.0,8058,43.0,0.99,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,66
68,26083,,4.0,8055,32.0,1.24,48fe3ca9-b1df-491d-bef9-6d9c5edee227,68
7,26083,,5.25,8033,42.0,2.48,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,7
11,26083,,5.25,7958,42.0,2.52,0a4312a1-7156-4c68-9698-0f1495558bee,11
32,26083,,5.25,8002,43.0,1.1,86e934a2-75ef-4084-a167-ce0ca737532d,32
33,26083,,5.25,8054,35.0,2.26,4cf04acf-6776-453a-a811-1c5e51c2ece4,33
34,26083,,5.25,7867,46.0,1.24,46786fd0-ca59-4ffa-a772-fe489fdbd94c,34
37,26083,,5.25,8042,45.0,1.91,8b72023d-88b1-4615-b871-cac794edf1d9,37
38,26083,,5.25,8003,54.0,1.19,2d3d47a2-03c8-4642-84ec-a8f67c64868c,38
45,26083,,5.25,8049,39.0,2.0,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,45
48,26083,,5.25,8030,39.0,0.83,8e0deaa9-1ac5-4e69-817a-3204f157f360,48
54,26083,,5.25,8050,63.0,1.4,124d9b3a-acac-4627-93e0-f05b493598f3,54
8,26083,,6.5,8060,40.0,1.74,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,8
17,26083,,6.5,8039,48.0,1.57,187f8493-9a30-43cc-a2bd-5d96f6d2263d,17
19,26083,,6.5,8019,45.0,2.22,755a600e-d336-4f66-8771-52eed84faf02,19
20,26083,,6.5,8007,56.0,2.58,debe6245-13a4-4a31-b28a-e7b25ce8fa93,20
29,26083,,6.5,8057,42.0,0.9,d98f2d5f-eb3b-4ebd-b714-878343382f2a,29
30,26083,,6.5,8019,39.0,0.94,8bee64f6-a3cb-48f4-be48-142b9065f5d7,30
39,26083,,6.5,7980,41.0,1.22,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,39
40,26083,,6.5,8052,41.0,0.94,13e24563-ab7e-41df-adf6-e8e88b4d9e08,40
46,26083,,6.5,7940,42.0,1.48,e2c787c5-5358-4a21-bb35-c422b37ef982,46
53,26083,,6.5,8029,62.0,1.56,93e661c0-3f68-4205-9141-04164911b7e4,53
0,26083,,7.75,8008,26.0,1.46,085d7298-e568-4752-a909-8eecf82e3ebc,0
4,26083,,7.75,7949,54.0,2.49,534a6ddb-dbec-42ac-b559-3f4cbdd66423,4
5,26083,,7.75,7943,44.0,1.2,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,5
14,26083,,7.75,7911,53.0,1.86,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,14
31,26083,,7.75,7314,44.0,2.73,981d9d90-47c5-4443-a939-26060914c7e4,31
43,26083,,7.75,7994,55.0,2.9,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,43
47,26083,,7.75,8006,57.0,1.16,8b590505-e40d-4ff8-802d-5430cc2802b6,47
56,26083,,7.75,7971,53.0,1.18,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,56
64,26083,,7.75,8136,59.0,1.19,3dbdd697-e200-4003-92f8-47202577ad0a,64
65,26083,,7.75,8039,46.0,1.06,015f75aa-de90-4fdc-8657-d630f1963869,65
2,26083,,9.0,8013,53.0,1.68,6a57f963-5846-4eaa-a5d2-0e658499a4a9,2
10,26083,,9.0,8058,45.0,2.5,9301277e-6b35-4aa7-bd52-4f56ae0f029b,10
16,26083,,9.0,7952,57.0,1.64,87da47db-3d5c-48b2-b3f2-123123d766f0,16
22,26083,,9.0,8052,52.0,2.73,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,22
25,26083,,9.0,8045,60.0,1.69,16718611-6bca-4e79-8071-94d68c181ba1,25
26,26083,,9.0,7989,53.0,1.4,3322caf5-0aeb-4230-89db-c56b23e94819,26
27,26083,,9.0,8084,57.0,1.14,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,27
41,26083,,9.0,7587,43.0,1.77,8e6be05b-c10c-43db-b062-a559f5033312,41
55,26083,,9.0,7975,45.0,1.97,91327185-f59e-4ae7-a000-fd66526bab82,55
57,26083,,9.0,8004,58.0,1.5,9f7e489f-4076-4332-b57e-13a42d4c75fd,57
0,26084,,1.5,8141,5.0,2.63,95aaf072-b6be-4da4-9857-deaf20ab49f2,0
12,26084,,1.5,8049,29.0,3.9,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,12
21,26084,,1.5,8039,12.0,3.56,8ed7c0fc-1490-4e35-a000-7f7357a0772a,21
32,26084,,1.5,8029,19.0,6.23,9d425f58-501f-43f3-955e-05126bd09bb5,32
34,26084,,1.5,8102,14.0,6.93,38ad4b16-44e2-4e52-8d02-b23eca73a48d,34
40,26084,,1.5,7979,15.0,3.34,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,40
55,26084,,1.5,7998,28.0,2.5,7e595f18-f375-4ca5-b922-61b8d693804d,55
63,26084,,1.5,7958,0.0,2.5,1b1159fc-de2b-4ae5-a736-d98d8524a366,63
64,26084,,1.5,7951,0.0,2.49,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,64
68,26084,,1.5,7960,6.0,1.81,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,68
1,26084,,2.75,8102,4.0,2.37,42a6675b-868f-488d-a671-17a04c97ab01,1
7,26084,,2.75,8003,27.0,3.63,3fd185a3-34a1-4f1a-9d01-aee3deee3988,7
9,26084,,2.75,8070,23.0,2.56,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,9
20,26084,,2.75,8006,23.0,2.22,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,20
23,26084,,2.75,8081,19.0,2.84,112b96b3-6518-4053-ad9f-ff77320acc23,23
26,26084,,2.75,8018,19.0,1.81,46c1720a-0af5-44e9-b008-09b89ef78bd9,26
37,26084,,2.75,8078,32.0,2.69,c496efe1-6c3e-480d-856f-af132dbe7048,37
58,26084,,2.75,7948,20.0,2.05,59df47e5-696a-407f-aa33-94dab9b3e492,58
59,26084,,2.75,8016,10.0,2.37,88ff8e25-5b4f-453c-add2-298ef66c683c,59
65,26084,,2.75,7979,0.0,2.58,8dc79a0d-b826-4ac2-8483-04346b06960d,65
4,26084,,4.0,8082,26.0,2.61,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,4
8,26084,,4.0,8053,33.0,2.84,48fe3ca9-b1df-491d-bef9-6d9c5edee227,8
10,26084,,4.0,8008,61.0,3.84,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,10
15,26084,,4.0,8006,23.0,5.99,1d41f125-7386-42b4-8250-f6c540c627a8,15
48,26084,,4.0,7975,21.0,9.28,1a1c3419-9320-46a3-8b48-10e9514c3e7d,48
50,26084,,4.0,8001,24.0,1.96,83dec58f-0765-4ddc-b785-670d8025c467,50
51,26084,,4.0,8019,19.0,1.85,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,51
56,26084,,4.0,8002,73.0,2.07,50781782-fbf2-4226-a593-5173be906638,56
62,26084,,4.0,8052,47.0,1.55,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,62
69,26084,,4.0,8019,8.0,2.48,114b2369-dce5-4979-8319-c64c85175e6a,69
6,26084,,5.25,8054,69.0,2.27,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,6
16,26084,,5.25,8080,78.0,2.47,2ef99e5f-bc49-429b-b086-41ed4571b58a,16
25,26084,,5.25,8055,83.0,3.21,39d4c0f1-9195-4761-98c6-457bad8a2291,25
